"","e1-1","e1-2","e1-3","e1-4","e1-5","e2-1","e2-2","e2-3","e3-1","e4-1","e4-2","e4-3","e5-1","e5-2","e6-1","e6-2","e6-3","e6-4","e7-1","e8-1","e8-2","e9-1","e10-2","e11-1","e11-2","e11-3","e12-1","e12-2","e12-3","e14-1","e14-2","e14-3","e15-1","e15-2","e15-3","e15-4","e15-5","e17-1","e17-2","e18-1","e19-1","e19-2","e19-3","e19-4","e19-5","e19-6"
"Solyc12g089210.2.1",2.60724340107318,0,3.42776977587073,4.90460370095507,0,0,2.71767435290406,0,0,0,2.2426358862518,4.73785332423077,3.05763948065251,2.35928276718115,3.28546589053773,0,2.41663632104862,3.12793224954245,3.28546589053773,0,0,0,2.55864847671123,0,2.92450292934506,4.90108078885396,-1.16164571627717,0,-1.82855219432273,0,0,0,2.60724340107318,0,3.42776977587073,4.90460370095507,0,3.93263299758477,0,0,0,0,0,0,0,0
"Solyc12g089385.1.1",1.22868587212398,1.42309080202114,0,0,0,0,-2.43635936766785,0,0,0,0,0,0,0,1.47536112938842,0,0,0,1.47536112938842,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22868587212398,1.42309080202114,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc12g094440.2.1",-2.90612765063286,-4.14531718264305,0,0,0,0,-2.79824095241566,0,0,0,0,0,0,-1.56207501721237,0,0,0,0,0,0,0,0,-3.80470789162907,0,0,0,0,0,0,0,0,0,-2.90612765063286,-4.14531718264305,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc12g094690.1.1",1.28357558156837,2.36329094421718,0,0,0,0,0,0,0,0,0,0,-2.20401681109206,0,0,0,0,0,0,0,0,0,-4.07218554251315,0,0,0,0,0,0,0,0,0,1.28357558156837,2.36329094421718,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc12g095750.2.1",-2.19797198646092,-3.02878633184768,-4.59164127364912,-2.14578920064325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95054856319028,0,0,0,0,0,0,0,0,0,-2.19797198646092,-3.02878633184768,-4.59164127364912,-2.14578920064325,0,0,0,0,0,0,0,0,0,0
"Solyc12g096210.2.1",-2.24534204879676,0,0,3.08719444969444,-1.54581736920112,0,4.00697281924845,0,0,0,0,0,0,1.24009308621798,0,0,0,0,0,0,0,0,4.15555234136079,0,0,0,0,0,0,0,0,0,-2.24534204879676,0,0,3.08719444969444,-1.54581736920112,5.78421986036863,5.0267100490906,0,0,0,0,0,0,0
"Solyc12g096430.1.1",3.80658872392621,1.96310042731402,3.47543703157071,6.76810152374832,0,0,5.95651390386482,0,0,0,0,0,4.30927905782708,4.99407160735293,0,0,0,0,0,0,0,0,1.43118119199669,0,0,0,0,0,0,0,0,0,3.80658872392621,1.96310042731402,3.47543703157071,6.76810152374832,0,4.91320814692258,0,1.20534857882667,0,0,0,0,0,0
"Solyc12g096570.1.1",1.24994603572269,-2.54738817372904,0,-2.60983531811596,0,0,-4.38413973647171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24994603572269,-2.54738817372904,0,-2.60983531811596,0,-7.46353033518055,-3.42832216859107,0,0,0,0,0,0,0
"Solyc12g096600.2.1",-1.17958084743503,0,0,-2.00976861618363,-2.15410820716166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17958084743503,0,0,-2.00976861618363,-2.15410820716166,0,0,0,0,0,0,0,0,0
"Solyc12g096780.2.1",2.42104302440022,0,0,0,0,0,-2.57470551845917,0,0,0,0,0,0,-2.25677199307351,0,0,0,0,0,0,0,0,3.63424299306341,0,0,0,0,0,0,0,0,0,2.42104302440022,0,0,0,0,0,0,0,0,0,0,0,1.02233409240674,0
"Solyc12g096790.1.1",2.8096344068272,4.13969685519384,4.26338705355022,3.50996802629028,3.21834371472476,0,0,0,0,0,0,0,0,-2.18237182979051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8096344068272,4.13969685519384,4.26338705355022,3.50996802629028,3.21834371472476,0,0,0,0,0,0,0,0,0
"Solyc12g096810.2.1",3.42258707870186,3.86087214372903,5.14858984474875,5.49411202085673,0,0,3.67618346164297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35819571392985,0,0,0,0,0,0,0,0,0,3.42258707870186,3.86087214372903,5.14858984474875,5.49411202085673,0,1.76672862679578,0,0,0,0,0,0,0,0
"Solyc12g096890.1.1",-1.6877879499983,0,0,-2.94110330356346,-1.88081298299467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51284458943695,0,0,0,0,-3.12106458948479,0,0,0,0,-1.6877879499983,0,0,-2.94110330356346,-1.88081298299467,0,0,0,0,0,0,0,0,0
"Solyc12g096900.2.1",-1.58543221251046,0,-2.383362654058,-4.24763257667034,-1.1809248575069,0,-2.22189720758494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6296617563996,0,0,0,0,0,0,0,0,0,-1.58543221251046,0,-2.383362654058,-4.24763257667034,-1.1809248575069,0,-1.90783750360282,0,0,0,0,0,0,0
"Solyc12g098490.2.1",-1.13989050733444,0,-2.26184677818886,-2.68597039639617,0,0,0,0,0,0,0,0,-3.85683566409664,-1.53470462418235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7257154485496,0,0,0,-1.13989050733444,0,-2.26184677818886,-2.68597039639617,0,2.40863257855949,0,0,0,0,0,0,0,0
"Solyc12g098500.2.1",-1.00673900819398,0,0,0,0,0,0,0,0,0,0,0,-3.76714374506688,-2.34892311140315,0,0,0,0,0,0,0,0,-2.330890253771,0,0,0,0,0,0,0,0,0,-1.00673900819398,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc12g098580.1.1",-3.16383588550814,0,0,-2.47516202172645,1.79399780787793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49985043120763,0,0,0,-3.16383588550814,0,0,-2.47516202172645,1.79399780787793,-3.85703354478539,-3.29353447179794,0,0,0,0,0,0,0
"Solyc12g098590.3.1",-3.80829573883264,-4.355800218709,-7.89032477188851,-10.2654703373449,0,0,-9.99554444564306,0,0,0,0,0,0,0,-1.21206410139536,-2.70918859463261,0,0,-1.21206410139536,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.80829573883264,-4.355800218709,-7.89032477188851,-10.2654703373449,0,0,0,0,0,0,0,0,0,0
"Solyc12g098603.2.1",-1.83771793787727,-2.66539393233894,-3.47707640105565,-3.80883212435169,-2.18772579751442,0,0,0,0,0,0,0,0,-1.83660343300569,0,0,0,0,0,0,0,0,-1.79465470803081,0,0,0,0,0,0,0,0,0,-1.83771793787727,-2.66539393233894,-3.47707640105565,-3.80883212435169,-2.18772579751442,-2.73507009389134,-2.92435505165724,0,0,0,0,0,0,0
"Solyc12g098810.2.1",2.68822334442643,0,0,1.92990195240098,0,0,3.42282468855828,0,0,0,0,0,0,0,2.77154259869427,3.14280320345374,1.19409085027834,1.45506299480002,2.77154259869427,1.25635273302894,0,0,2.92670745430001,0,0,0,0,0,0,0,0,0,2.68822334442643,0,0,1.92990195240098,0,0,0,0,0,0,0,0,0,0
"Solyc12g098900.2.1",2.61973441057876,2.72029851980068,5.02288892412022,8.99526651555527,0,0,9.63626417026977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61973441057876,2.72029851980068,5.02288892412022,8.99526651555527,0,0,0,1.6281995723972,0,0,0,0,0,0
"Solyc12g099110.2.1",1.27864261921231,2.02004344523737,2.51388705043661,2.32889203001002,1.34975328377055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93790719632276,0,0,0,0,0,0,0,0,0,1.27864261921231,2.02004344523737,2.51388705043661,2.32889203001002,1.34975328377055,0,0,0,0,0,0,0,0,0
"Solyc12g099200.2.1",1.2579861119148,0,0,1.36542877346845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01103749456242,0,0,-2.16529276073064,0,0,0,0,0,0,0,0,0,1.2579861119148,0,0,1.36542877346845,0,0,0,0,0,0,0,0,1.12742450212325,0
"Solyc12g099465.1.1",1.81280573731876,2.1636019866475,3.29290566192537,2.54382948352362,0,0,3.69459671348207,0,0,0,0,0,0,-1.37044602856659,0,0,0,0,0,1.25962010245736,0,0,-1.36300531414253,0,0,2.72876121841232,0,-2.02184578172855,0,0,0,0,1.81280573731876,2.1636019866475,3.29290566192537,2.54382948352362,0,0,0,0,0,0,0,0,0,0
"Solyc12g099620.1.1",3.44610053070534,4.67788595664017,5.11993829030816,4.87018012408851,3.7585994374573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62169702080871,0,0,0,0,0,0,0,0,0,3.44610053070534,4.67788595664017,5.11993829030816,4.87018012408851,3.7585994374573,0,0,0,0,0,0,0,0,0
"Solyc12g099900.1.1",-1.11499673959905,-1.0746562328399,0,1.35454366026488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5205048926996,0,0,0,0,0,0,0,0,0,-1.11499673959905,-1.0746562328399,0,1.35454366026488,0,0,0,0,0,0,0,0,0,0
"Solyc12g100030.2.1",1.8637413351061,2.34227636188347,0,-2.635819305557,0,0,-2.95571882523718,0,0,0,0,0,-1.85709889618397,0,0,0,0,0,0,0,0,0,-3.64522418229661,0,0,0,0,0,0,0,0,0,1.8637413351061,2.34227636188347,0,-2.635819305557,0,0,0,0,0,0,0,0,0,0
"Solyc12g100180.2.1",-1.59375726292649,-1.6805133798772,-1.97974103335871,-4.52885467313191,-1.39911701599856,0,-2.86379990923918,0,0,0,0,0,-1.45033480741722,0,0,0,-3.66944794842592,-1.6193460869233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59375726292649,-1.6805133798772,-1.97974103335871,-4.52885467313191,-1.39911701599856,0,0,0,0,0,0,0,0,0
"Solyc12g100190.2.1",-3.06687071369486,-2.32835263384535,-1.91895378451797,-1.98795561618328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06687071369486,-2.32835263384535,-1.91895378451797,-1.98795561618328,0,6.27076500806241,0,0,0,0,0,0,0,0
"Solyc12g100240.1.1",2.68058231058462,3.16397768747824,5.33602481956308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68058231058462,3.16397768747824,5.33602481956308,0,0,0,0,0,0,0,0,0,0,0
"Solyc12g100270.2.1",-3.82725309843268,0,0,0,0,0,-9.82407979509995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6407961584322,0,0,0,0,0,2.41730324061047,0,0,0,-3.82725309843268,0,0,0,0,0,-3.46947750247103,0,0,0,0,0,0,0
"Solyc12g100280.4.1",-1.93985137861041,-2.81639328446067,-2.25348899853852,-3.40062838417519,-1.36081060487648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93985137861041,-2.81639328446067,-2.25348899853852,-3.40062838417519,-1.36081060487648,0,0,0,0,0,0,0,0,0
"Solyc12g160360.1.1",4.54296179028387,0,5.45391742885931,5.83321879254166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54296179028387,0,5.45391742885931,5.83321879254166,0,0,0,0,0,0,0,0,0,0
"Solyc12g160480.1.1",-1.10904485651538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77692686931727,0,0,0,0,0,0,0,0,0,-1.10904485651538,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc00g013180.1.1",0,4.3014836969022,3.75206732403436,5.50519088118617,0,0,12.6236257431703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4229948021258,0,0,0,0,0,0,0,0,0,0,4.3014836969022,3.75206732403436,5.50519088118617,0,0,0,1.47017348766161,0,0,0,0,0,0
"Solyc00g019730.2.1",0,2.46906676493891,0,2.08007052677548,0,0,14.3928490000211,0,0,0,0,0,0,0,0,0,0,4.4961717629653,0,0,-6.70336310961321,0,5.71287647605169,0,0,0,1.86839032690897,0,0,0,0,0,0,2.46906676493891,0,2.08007052677548,0,0,0,0,0,0,0,0,0,0
"Solyc00g019950.2.1",0,1.94546896101736,0,2.85317848942305,0,0,10.5050269009741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80049971556346,0,0,0,0,0,0,0,0,0,0,1.94546896101736,0,2.85317848942305,0,0,0,1.26194050360449,0,0,0,0,0,0
"Solyc00g020040.1.1",0,2.67108519974719,0,3.51238690511541,0,0,9.0943248061966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67108519974719,0,3.51238690511541,0,0,0,2.94815666550746,0,0,0,0,0,0
"Solyc00g022100.1.1",0,2.56670422469747,0,2.16329460329731,0,0,8.68060548885236,0,0,0,0,0,0,0,0,0,0,2.76941192770234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56670422469747,0,2.16329460329731,0,0,0,1.20452764018544,0,0,0,0,0,0
"Solyc00g049210.1.1",0,1.83669568854622,0,3.35258031665103,0,0,8.58656632729178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.546024655768,0,0,0,0,0,0,0,0,0,0,1.83669568854622,0,3.35258031665103,0,0,0,1.77264774858672,0,0,0,0,0,0
"Solyc00g052430.3.1",0,4.07246860705413,0,4.8959260390608,3.71800785066661,0,8.18331551452982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43672148375907,0,0,0,0,0,0,0,0,0,0,4.07246860705413,0,4.8959260390608,3.71800785066661,0,0,0,0,0,0,0,0,0
"Solyc00g094540.1.1",0,2.79774192781586,0,4.53430649530834,0,0,10.67753454771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77624050830716,0,0,0,0,0,0,0,0,0,0,2.79774192781586,0,4.53430649530834,0,0,0,1.90120711418949,0,0,0,0,0,0
"Solyc00g160280.1.1",0,2.14213850252531,0,0,0,0,2.93696400894748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14213850252531,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc00g160290.1.1",0,2.14213816455973,0,0,0,0,2.9369612067809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14213816455973,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc00g160350.1.1",0,2.14213602434063,0,0,0,0,2.93695568620613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14213602434063,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc00g160420.1.1",0,2.96909579830595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68515359430772,0,0,0,0,0,0,0,0,0,0,2.96909579830595,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc00g171810.4.1",0,3.57494465484277,0,4.04090108309083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57494465484277,0,4.04090108309083,0,0,0,0,0,0,0,0,0,0
"Solyc00g277510.2.1",0,3.16157599575476,0,2.3112782829953,2.32297996493206,0,2.8421450329069,0,0,0,0,0,0,0,2.80230882677884,0,0,0,2.80230882677884,0,0,0,2.29578470815158,0,0,0,0,0,0,0,0,0,0,3.16157599575476,0,2.3112782829953,2.32297996493206,0,0,0,0,0,0,0,0,0
"Solyc00g500021.1.1",0,1.34272615384962,0,0,1.18609573475115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34272615384962,0,0,1.18609573475115,0,0,0,0,0,0,0,0,0
"Solyc00g500024.1.1",0,2.19116265496276,0,0,1.61863584115951,0,1.19013976223917,0,0,0,0,0,0,0,1.48649392553637,0,0,0,1.48649392553637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19116265496276,0,0,1.61863584115951,0,0,0,0,0,0,0,0,0
"Solyc00g500025.1.1",0,2.015185429532,0,0,1.48950477232098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.015185429532,0,0,1.48950477232098,0,0,0,0,0,0,0,0,0
"Solyc00g500026.1.1",0,3.04070099540761,0,2.89843392309104,3.11021323553239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04070099540761,0,2.89843392309104,3.11021323553239,0,0,0,0,0,0,0,0,0
"Solyc00g500039.1.1",0,2.91188918389082,2.17313881431318,2.36296670011034,2.93785578956858,0,0,0,0,0,0,0,-2.19437932721535,0,0,0,0,0,0,0,0,2.69137318178414,1.87657975133036,0,0,0,0,0,0,0,0,0,0,2.91188918389082,2.17313881431318,2.36296670011034,2.93785578956858,0,0,0,0,0,0,0,0,0
"Solyc00g500041.1.1",0,1.39795293093882,0,1.05388730749488,1.20151426938096,0,1.86005410592069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39795293093882,0,1.05388730749488,1.20151426938096,0,0,0,0,0,0,0,0,0
"Solyc00g500044.1.1",0,2.91188919197169,2.1731388158888,2.36296670710503,2.93785579524617,0,0,0,0,0,0,0,-2.19437935989341,0,0,0,0,0,0,0,0,2.69136040427683,1.87657975204125,0,0,0,0,0,0,0,0,0,0,2.91188919197169,2.1731388158888,2.36296670710503,2.93785579524617,0,0,0,0,0,0,0,0,0
"Solyc00g500056.1.1",0,1.98344034064385,0,0,1.609728130236,0,1.31376189808255,0,0,0,0,0,0,0,3.1258226689892,0,0,0,3.1258226689892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98344034064385,0,0,1.609728130236,0,0,0,0,0,0,0,0,0
"Solyc00g500057.1.1",0,2.0169240399922,0,0,1.68285716824035,0,0,0,0,0,0,0,0,0,3.40405273220467,0,0,0,3.40405273220467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0169240399922,0,0,1.68285716824035,0,0,0,0,0,0,0,0,0
"Solyc00g500065.1.1",0,1.97538767814705,0,1.43601044884951,1.78520236013118,1.62262007558889,3.24074788285133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97538767814705,0,1.43601044884951,1.78520236013118,0,0,0,0,0,0,0,0,0
"Solyc00g500068.1.1",0,1.34272634056471,0,0,1.1860951806622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34272634056471,0,0,1.1860951806622,0,0,0,0,0,0,0,0,0
"Solyc00g500071.1.1",0,2.19116269043764,0,0,1.61863584950718,0,1.19013949052381,0,0,0,0,0,0,0,1.48649392553637,0,0,0,1.48649392553637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19116269043764,0,0,1.61863584950718,0,0,0,0,0,0,0,0,0
"Solyc00g500072.1.1",0,3.04069748178504,0,2.89843349499339,3.11021361869899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04069748178504,0,2.89843349499339,3.11021361869899,0,0,0,0,0,0,0,0,0
"Solyc00g500073.1.1",0,2.35787872452669,0,1.21456499032691,2.02722658023903,0,3.03845424602684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3886582592869,0,0,0,0,0,0,0,0,0,0,2.35787872452669,0,1.21456499032691,2.02722658023903,0,0,0,0,0,0,0,0,0
"Solyc00g500083.1.1",0,2.91188919977612,2.17313881844428,2.36296671766409,2.93785580080222,0,0,0,0,0,0,0,-2.19437938454449,0,0,0,0,0,0,0,0,2.69135462751466,1.87657975243454,0,0,0,0,0,0,0,0,0,0,2.91188919977612,2.17313881844428,2.36296671766409,2.93785580080222,0,0,0,0,0,0,0,0,0
"Solyc00g500085.2.1",0,1.74307337479644,0,1.58216531485482,1.82923105875149,0,1.84799877739194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74307337479644,0,1.58216531485482,1.82923105875149,0,0,0,0,0,0,0,0,0
"Solyc00g500102.1.1",0,2.24194974889036,0,3.2371733835202,0,0,10.8159765017697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95901137419049,0,0,0,0,0,0,0,0,0,0,2.24194974889036,0,3.2371733835202,0,0,0,1.45286960762394,0,0,0,0,0,0
"Solyc00g500119.1.1",0,2.24194954442468,0,3.23717329922696,0,0,10.8159739177057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95901153070689,0,0,0,0,0,0,0,0,0,0,2.24194954442468,0,3.23717329922696,0,0,0,1.45287744099021,0,0,0,0,0,0
"Solyc00g500130.1.1",0,3.16157599909811,0,2.311278277993,2.32297997624003,0,2.84214506050063,0,0,0,0,0,0,0,2.80230882677884,0,0,0,2.80230882677884,0,0,0,2.29578470924773,0,0,0,0,0,0,0,0,0,0,3.16157599909811,0,2.311278277993,2.32297997624003,0,0,0,0,0,0,0,0,0
"Solyc00g500138.1.1",0,1.98343993722421,0,0,1.60972792377969,0,1.31376216779164,0,0,0,0,0,0,0,3.1258226689892,0,0,0,3.1258226689892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98343993722421,0,0,1.60972792377969,0,0,0,0,0,0,0,0,0
"Solyc00g500191.2.1",0,-1.00466909731356,0,0,2.71578580641345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25607711409461,0,0,0,0,0,0,0,0,0,0,-1.00466909731356,0,0,2.71578580641345,0,0,0,0,0,0,0,0,0
"Solyc00g500196.2.1",0,2.8755082352847,0,2.26379761950323,2.74166020134113,0,0,0,0,0,0,0,-2.03758963548415,0,2.349307203867,0,0,0,2.349307203867,0,0,2.78921302976684,0,0,0,0,0,0,0,0,0,0,0,2.8755082352847,0,2.26379761950323,2.74166020134113,0,0,0,0,0,0,0,0,0
"Solyc00g500200.1.1",0,3.16157600438862,0,2.31127828462762,2.32297995999251,0,2.84214504342648,0,0,0,0,0,0,0,2.80230882677884,0,0,0,2.80230882677884,0,0,0,2.29578471121858,0,0,0,0,0,0,0,0,0,0,3.16157600438862,0,2.31127828462762,2.32297995999251,0,0,0,0,0,0,0,0,0
"Solyc00g500208.1.1",0,1.98344004908967,0,0,1.6097278914154,0,1.31376282089454,0,0,0,0,0,0,0,3.1258226689892,0,0,0,3.1258226689892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98344004908967,0,0,1.6097278914154,0,0,0,0,0,0,0,0,0
"Solyc00g500209.1.1",0,2.01692382549062,0,0,1.6828571040533,0,0,0,0,0,0,0,0,0,3.40405273220467,0,0,0,3.40405273220467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01692382549062,0,0,1.6828571040533,0,0,0,0,0,0,0,0,0
"Solyc00g500228.1.1",0,1.96277836920156,2.41645583854071,3.75390765100865,0,0,8.64541549310129,0,0,0,0,0,0,0,0,0,1.15731605260787,1.26557753128566,0,0,0,0,3.33485393796422,1.46484294108084,0,0,0,0,0,0,0,0,0,1.96277836920156,2.41645583854071,3.75390765100865,0,0,0,1.2205258202881,0,0,0,0,0,0
"Solyc00g500238.1.1",0,2.59831345650432,0,2.07865363262121,2.16968993259136,0,9.76921736016899,0,0,0,0,0,0,0,0,0,0,3.32767341931348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59831345650432,0,2.07865363262121,2.16968993259136,0,0,2.34350349521679,0,0,0,0,0,0
"Solyc00g500245.1.1",0,1.73537575757331,2.19042466793319,3.50404794452509,0,0,10.808546764343,0,0,0,0,0,0,0,0,0,0,1.4954652990289,0,0,0,0,2.00312904513692,0,0,0,0,0,0,0,0,0,0,1.73537575757331,2.19042466793319,3.50404794452509,0,0,-1.00970073551282,1.31599044919579,0,0,0,0,0,0
"Solyc00g500250.1.1",0,1.65950997291218,0,2.32698336915704,1.85541362487415,0,9.81571107692674,0,0,0,0,0,0,0,0,0,0,2.12530998967542,0,0,0,0,0,1.31752060713383,0,0,0,0,0,0,0,0,0,1.65950997291218,0,2.32698336915704,1.85541362487415,0,0,0,0,0,0,0,0,0
"Solyc00g500259.1.1",0,2.63457954670224,2.68687386289645,3.70652452919429,2.62971609156599,0,6.21331391498659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30622515390533,0,0,0,0,0,0,0,0,0,0,0,2.63457954670224,2.68687386289645,3.70652452919429,2.62971609156599,1.82370171402327,0,0,0,0,0,0,0,0
"Solyc00g500276.1.1",0,2.24194706585212,0,3.23717572949765,0,0,10.8159736921132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95901149801546,0,0,0,0,0,0,0,0,0,0,2.24194706585212,0,3.23717572949765,0,0,0,1.45287825586236,0,0,0,0,0,0
"Solyc00g500296.1.1",0,3.16157600962338,0,2.31127826472539,2.32297996978122,0,2.84214507545511,0,0,0,0,0,0,0,2.80230882677884,0,0,0,2.80230882677884,0,0,0,2.29578471003078,0,0,0,0,0,0,0,0,0,0,3.16157600962338,0,2.31127826472539,2.32297996978122,0,0,0,0,0,0,0,0,0
"Solyc00g500301.1.1",0,2.91188920699003,2.17313882122566,2.36296672502758,2.9378558054237,0,0,0,0,0,0,0,-2.19437934555032,0,0,0,0,0,0,0,0,2.69134263452392,1.87657975288853,0,0,0,0,0,0,0,0,0,0,2.91188920699003,2.17313882122566,2.36296672502758,2.9378558054237,0,0,0,0,0,0,0,0,0
"Solyc00g500302.1.1",0,2.23784409392421,0,3.29149202478232,0,0,12.7364898789065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64987729869233,0,0,0,0,0,0,0,0,0,0,2.23784409392421,0,3.29149202478232,0,0,0,0,0,0,0,0,0,0
"Solyc00g500303.1.1",0,2.46906547428536,0,2.08007022940174,0,0,14.3928486857684,0,0,0,0,0,0,0,0,0,0,4.4961717629653,0,0,-6.70337940243188,0,5.71287605309905,0,0,0,1.86839027320959,0,0,0,0,0,0,2.46906547428536,0,2.08007022940174,0,0,0,0,0,0,0,0,0,0
"Solyc00g500324.1.1",0,-1.46040514957208,0,0,1.19253177346559,0,11.4623123235634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46040514957208,0,0,1.19253177346559,0,0,0,0,0,0,0,0,0
"Solyc00g500325.1.1",0,2.91188921493583,2.17313882374228,2.36296673204786,2.93785580952393,0,0,0,0,0,0,0,-2.19437934861107,0,0,0,0,0,0,0,0,2.6913313648682,1.87657975331242,0,0,0,0,0,0,0,0,0,0,2.91188921493583,2.17313882374228,2.36296673204786,2.93785580952393,0,0,0,0,0,0,0,0,0
"Solyc00g500329.1.1",0,3.16157601112887,0,2.31127826876328,2.32297998133564,0,2.84214510463419,0,0,0,0,0,0,0,2.80230882677884,0,0,0,2.80230882677884,0,0,0,2.2957847121292,0,0,0,0,0,0,0,0,0,0,3.16157601112887,0,2.31127826876328,2.32297998133564,0,0,0,0,0,0,0,0,0
"Solyc00g500335.1.1",0,1.70860509892873,0,1.58157161375725,1.24022747693952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65144565660728,0,0,0,0,0,0,0,0,0,0,1.70860509892873,0,1.58157161375725,1.24022747693952,0,0,0,0,0,0,0,0,0
